Gemeinde,Year,View,Abschnitt,Betrag in Euro
seewalchen-am-attersee,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",287.91805636896
seewalchen-am-attersee,2016,prokopf,Summe,2353.228045388
seewalchen-am-attersee,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",389.11561024337
seewalchen-am-attersee,2017,prokopf,Summe,2380.2913349074
seewalchen-am-attersee,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",501.09451830268
seewalchen-am-attersee,2018,prokopf,Summe,2281.79279002
seewalchen-am-attersee,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",1865.7627329193
seewalchen-am-attersee,2019,prokopf,Summe,3766.4496024845
senftenbach,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",255.29004054054
senftenbach,2007,prokopf,Summe,1472.1924459459
senftenbach,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",250.63329251701
senftenbach,2008,prokopf,Summe,1532.0224897959
senftenbach,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",252.91147453083
senftenbach,2009,prokopf,Summe,1849.1101474531
senftenbach,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",237.63492496589
senftenbach,2010,prokopf,Summe,1773.9345293315
senftenbach,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",236.14735253772
senftenbach,2011,prokopf,Summe,2102.5874485597
senftenbach,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",252.49730506156
senftenbach,2012,prokopf,Summe,1840.5726402189
senftenbach,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",285.44271753681
senftenbach,2013,prokopf,Summe,1864.2448995984
senftenbach,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",313.59591211718
senftenbach,2014,prokopf,Summe,2147.2967509987
senftenbach,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",367.44953488372
senftenbach,2015,prokopf,Summe,2041.6840310078
senftenbach,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",288.46186136072
senftenbach,2016,prokopf,Summe,2491.436521181
senftenbach,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",426.87658376963
senftenbach,2017,prokopf,Summe,2306.3368062827
senftenbach,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",560.48090673575
senftenbach,2018,prokopf,Summe,3302.2862953368
senftenbach,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",399.84812339332
senftenbach,2019,prokopf,Summe,2658.0291131105
sierning,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",193.95804929266
sierning,2007,prokopf,Summe,1776.594510389
sierning,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",259.11392636002
sierning,2008,prokopf,Summe,1929.7865468819
sierning,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",216.9835979655
sierning,2009,prokopf,Summe,1666.7838522778
sierning,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",210.84246070997
sierning,2010,prokopf,Summe,1611.8673678426
sierning,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",214.61249119331
sierning,2011,prokopf,Summe,1887.6050649494
sierning,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",235.45187825125
sierning,2012,prokopf,Summe,1927.2077166574
sierning,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",202.34792169008
sierning,2013,prokopf,Summe,2147.3577867493
sierning,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",240.25401830008
sierning,2014,prokopf,Summe,2239.9126413846
sierning,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",294.00502442201
sierning,2015,prokopf,Summe,2239.9751752958
sierning,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",356.91734975049
sierning,2016,prokopf,Summe,2187.4332425689
sierning,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",406.99770639255
sierning,2017,prokopf,Summe,2296.5042156548
sierning,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",301.15887525344
sierning,2018,prokopf,Summe,2271.6403222708
sierning,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",321.82195626541
sierning,2019,prokopf,Summe,2362.4896709186
sigharting,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",312.73100496278
sigharting,2007,prokopf,Summe,2269.7232382134
sigharting,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",325.3250563204
sigharting,2008,prokopf,Summe,2428.2948310388
sigharting,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",326.3290726817
sigharting,2009,prokopf,Summe,2685.4061027569
sigharting,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",353.33403726708
sigharting,2010,prokopf,Summe,2305.7521118012
sigharting,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",360.44558375635
sigharting,2011,prokopf,Summe,2438.8372715736
sigharting,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",373.38849747475
sigharting,2012,prokopf,Summe,2781.9276893939
sigharting,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",364.98885821832
sigharting,2013,prokopf,Summe,2641.6482559598
sigharting,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",362.14895
sigharting,2014,prokopf,Summe,2538.9401
sigharting,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",379.05281954887
sigharting,2015,prokopf,Summe,3259.1693734336
sigharting,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",392.95129227053
sigharting,2016,prokopf,Summe,2583.1099637681
sigharting,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",388.88701438849
sigharting,2017,prokopf,Summe,2708.5776738609
sigharting,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",384.57693396226
sigharting,2018,prokopf,Summe,2815.795
sigharting,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",438.78
sigharting,2019,prokopf,Summe,3204.1033212121
sonnberg-im-mühlkreis,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",403.8079378882
sonnberg-im-mühlkreis,2007,prokopf,Summe,1974.2319503106
sonnberg-im-mühlkreis,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",397.18651851852
sonnberg-im-mühlkreis,2008,prokopf,Summe,1999.2921851852
sonnberg-im-mühlkreis,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",192.21846534653
sonnberg-im-mühlkreis,2009,prokopf,Summe,2257.9045173267
sonnberg-im-mühlkreis,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",134.09788715486
sonnberg-im-mühlkreis,2010,prokopf,Summe,2232.9207322929
sonnberg-im-mühlkreis,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",147.3938452381
sonnberg-im-mühlkreis,2011,prokopf,Summe,1613.8461190476
sonnberg-im-mühlkreis,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",155.53860438293
sonnberg-im-mühlkreis,2012,prokopf,Summe,2410.4158477509
sonnberg-im-mühlkreis,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",177.37320945946
sonnberg-im-mühlkreis,2013,prokopf,Summe,2700.1954054054
sonnberg-im-mühlkreis,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",218.75638084633
sonnberg-im-mühlkreis,2014,prokopf,Summe,1963.3564699332
sonnberg-im-mühlkreis,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",281.94326441785
sonnberg-im-mühlkreis,2015,prokopf,Summe,2266.8296082699
sonnberg-im-mühlkreis,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",225.78631120783
sonnberg-im-mühlkreis,2016,prokopf,Summe,2221.740663765
sonnberg-im-mühlkreis,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",301.86201912859
sonnberg-im-mühlkreis,2017,prokopf,Summe,2889.9180552604
sonnberg-im-mühlkreis,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",258.3749068323
sonnberg-im-mühlkreis,2018,prokopf,Summe,2451.9389958592
sonnberg-im-mühlkreis,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",281.73714572864
sonnberg-im-mühlkreis,2019,prokopf,Summe,2209.7036482412
spital-am-pyhrn,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",197.92063743219
spital-am-pyhrn,2007,prokopf,Summe,2628.8592721519
spital-am-pyhrn,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",312.72304010939
spital-am-pyhrn,2008,prokopf,Summe,2728.7533044667
spital-am-pyhrn,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",305.92589059674
spital-am-pyhrn,2009,prokopf,Summe,2733.5436392405
spital-am-pyhrn,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",404.43727727273
spital-am-pyhrn,2010,prokopf,Summe,2763.5881863636
spital-am-pyhrn,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",239.82658625398
spital-am-pyhrn,2011,prokopf,Summe,2457.4472189349
spital-am-pyhrn,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",234.44305643341
spital-am-pyhrn,2012,prokopf,Summe,2399.5106997743
spital-am-pyhrn,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",290.94935350757
spital-am-pyhrn,2013,prokopf,Summe,2846.0208207244
spital-am-pyhrn,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",270.67905660377
spital-am-pyhrn,2014,prokopf,Summe,2936.0616106765
spital-am-pyhrn,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",371.80639063906
spital-am-pyhrn,2015,prokopf,Summe,4169.9033843384
spital-am-pyhrn,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",336.46592658908
spital-am-pyhrn,2016,prokopf,Summe,3316.3524440466
spital-am-pyhrn,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",324.85403139013
spital-am-pyhrn,2017,prokopf,Summe,3200.1446636771
spital-am-pyhrn,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",290.34142091153
spital-am-pyhrn,2018,prokopf,Summe,2959.1158176944
spital-am-pyhrn,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",342.75098478066
spital-am-pyhrn,2019,prokopf,Summe,3446.6262354521
stadl-paura,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",252.01348901643
stadl-paura,2007,prokopf,Summe,1527.792210568
stadl-paura,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",286.42901192843
stadl-paura,2008,prokopf,Summe,1554.8162405567
stadl-paura,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",250.78794316375
stadl-paura,2009,prokopf,Summe,1526.6318759936
stadl-paura,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",243.43054457443
stadl-paura,2010,prokopf,Summe,1508.7958128278
stadl-paura,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",250.30449979831
stadl-paura,2011,prokopf,Summe,1734.9848346107
stadl-paura,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",321.90582435454
stadl-paura,2012,prokopf,Summe,1775.6148038219
stadl-paura,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",284.55801678264
stadl-paura,2013,prokopf,Summe,1786.4107327057
stadl-paura,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",284.48613909851
stadl-paura,2014,prokopf,Summe,1965.0783316337
stadl-paura,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",325.85880072683
stadl-paura,2015,prokopf,Summe,2061.5748415102
stadl-paura,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",419.87685495259
stadl-paura,2016,prokopf,Summe,2232.5779281824
stadl-paura,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",303.80281231261
stadl-paura,2017,prokopf,Summe,1857.3776414152
stadl-paura,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",311.64266772215
stadl-paura,2018,prokopf,Summe,1920.4457352068
stadl-paura,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",404.58404010324
stadl-paura,2019,prokopf,Summe,2416.0312308914
steegen,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",144.06020853081
steegen,2007,prokopf,Summe,1490.4704834123
steegen,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",200.82908484271
steegen,2008,prokopf,Summe,1613.8940705434
steegen,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",192.11008746356
steegen,2009,prokopf,Summe,1758.0156851312
steegen,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",186.37311538462
steegen,2010,prokopf,Summe,1482.5692403846
steegen,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",186.69432432432
steegen,2011,prokopf,Summe,1381.9928238583
steegen,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",186.33308935361
steegen,2012,prokopf,Summe,1627.7569106464
steegen,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",148.55038572806
steegen,2013,prokopf,Summe,1507.8228158149
steegen,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",149.31799808429
steegen,2014,prokopf,Summe,1572.4596264368
steegen,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",157.68980750722
steegen,2015,prokopf,Summe,1586.1162271415
steegen,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",155.64685114504
steegen,2016,prokopf,Summe,1655.2584160305
steegen,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",166.21263915547
steegen,2017,prokopf,Summe,1974.1472648752
steegen,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",189.15744518589
steegen,2018,prokopf,Summe,2133.0303813155
steegen,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",229.24204481793
steegen,2019,prokopf,Summe,2111.6089635854
steinbach-am-attersee,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",168.28954761905
steinbach-am-attersee,2007,prokopf,Summe,3030.7415357143
steinbach-am-attersee,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",216.90698025552
steinbach-am-attersee,2008,prokopf,Summe,2880.4593728223
steinbach-am-attersee,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",186.20836426914
steinbach-am-attersee,2009,prokopf,Summe,3218.3917981439
steinbach-am-attersee,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",142.11824852071
steinbach-am-attersee,2010,prokopf,Summe,2940.2323195266
steinbach-am-attersee,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",134.99065632458
steinbach-am-attersee,2011,prokopf,Summe,2740.707124105
steinbach-am-attersee,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",155.07661955241
steinbach-am-attersee,2012,prokopf,Summe,3528.3673498233
steinbach-am-attersee,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",133.47528857479
steinbach-am-attersee,2013,prokopf,Summe,3766.5032391048
steinbach-am-attersee,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",149.92072855464
steinbach-am-attersee,2014,prokopf,Summe,5072.9555581669
steinbach-am-attersee,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",183.59696551724
steinbach-am-attersee,2015,prokopf,Summe,5050.0161264368
steinbach-am-attersee,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",149.45763824885
steinbach-am-attersee,2016,prokopf,Summe,3675.0033410138
steinbach-am-attersee,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",164.04853546911
steinbach-am-attersee,2017,prokopf,Summe,3577.8218993135
steinbach-am-attersee,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",162.15281755196
steinbach-am-attersee,2018,prokopf,Summe,4540.2396535797
steinbach-am-attersee,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",184.47200680272
steinbach-am-attersee,2019,prokopf,Summe,4468.0948866213
steinbach-am-ziehberg,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",175.94738675958
steinbach-am-ziehberg,2007,prokopf,Summe,1204.5126829268
steinbach-am-ziehberg,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",196.9785952381
steinbach-am-ziehberg,2008,prokopf,Summe,1527.554952381
steinbach-am-ziehberg,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",168.40081437126
steinbach-am-ziehberg,2009,prokopf,Summe,1487.8129700599
steinbach-am-ziehberg,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",147.77986826347
steinbach-am-ziehberg,2010,prokopf,Summe,1564.191988024
steinbach-am-ziehberg,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",171.25961165049
steinbach-am-ziehberg,2011,prokopf,Summe,1974.6127427184
steinbach-am-ziehberg,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",372.68452439024
steinbach-am-ziehberg,2012,prokopf,Summe,2557.2422439024
steinbach-am-ziehberg,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",1157.1675845411
steinbach-am-ziehberg,2013,prokopf,Summe,2909.6337077295
steinbach-am-ziehberg,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",403.63926739927
steinbach-am-ziehberg,2014,prokopf,Summe,2441.0164957265
steinbach-am-ziehberg,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",722.88618644068
steinbach-am-ziehberg,2015,prokopf,Summe,2965.0913317191
steinbach-am-ziehberg,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",371.0502189781
steinbach-am-ziehberg,2016,prokopf,Summe,2072.4919829684
steinbach-am-ziehberg,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",527.83523809524
steinbach-am-ziehberg,2017,prokopf,Summe,2635.0563614164
steinbach-am-ziehberg,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",305.45969806763
steinbach-am-ziehberg,2018,prokopf,Summe,1938.471763285
steinbach-am-ziehberg,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",221.21070154578
steinbach-am-ziehberg,2019,prokopf,Summe,1842.7406183115
steinhaus,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",255.83949695965
steinhaus,2007,prokopf,Summe,3083.8026865672
steinhaus,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",171.15806116876
steinhaus,2008,prokopf,Summe,2763.3863790279
steinhaus,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",179.56686575342
steinhaus,2009,prokopf,Summe,3255.9264547945
steinhaus,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",195.03610225399
steinhaus,2010,prokopf,Summe,2330.1825398571
steinhaus,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",177.04768982229
steinhaus,2011,prokopf,Summe,2725.5546688207
steinhaus,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",193.93510290237
steinhaus,2012,prokopf,Summe,2963.6806385224
steinhaus,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",209.51864681296
steinhaus,2013,prokopf,Summe,3180.0532445141
steinhaus,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",277.04975219411
steinhaus,2014,prokopf,Summe,3559.6642178627
steinhaus,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",339.8879714577
steinhaus,2015,prokopf,Summe,3915.8443425076
steinhaus,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",420.41567635271
steinhaus,2016,prokopf,Summe,3070.9326452906
steinhaus,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",1297.3366792275
steinhaus,2017,prokopf,Summe,4334.3359632595
steinhaus,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",458.48452674897
steinhaus,2018,prokopf,Summe,3350.3121993599
steinhaus,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",456.17849056604
steinhaus,2019,prokopf,Summe,3472.5737735849
